time,FL1,FL6,FL19,TA21s1,TB21s11,TL8s1,TL9s1,TL14s1,PS1,PS2,PH1,PH2,cv42C,cv43C
2.6197984,226.19412,256.14845,482.46434,608.01507,508.50477,387.75384,387.74604,488.80859,89.172974,91.55336,37.324022,38.003499,62781.223,62751.797
2.7197984,225.41524,256.68131,482.22215,608.07095,508.56523,387.75425,387.74584,488.82541,89.081413,91.55336,37.277604,37.977491,62778.586,62745.934
2.8197984,224.63499,257.21491,481.97947,608.12636,508.62549,387.75465,387.74563,488.84288,88.989861,91.55336,37.231286,37.951002,62775.848,62740.227
2.9197984,223.85455,257.74754,481.73517,608.18163,508.68571,387.75509,387.74543,488.86091,88.898308,91.55336,37.184998,37.924115,62773.027,62734.672
3.0197984,223.07477,258.27813,481.48977,608.23683,508.7461,387.75553,387.74523,488.8795,88.806755,91.55336,37.138694,37.896894,62770.121,62729.266
3.1197984,222.29631,258.80614,481.24288,608.29217,508.80673,387.75597,387.74502,488.89869,88.715202,91.55336,37.092343,37.869377,62767.184,62724.0
3.2197984,221.51553,259.33301,480.99288,608.34771,508.86773,387.75645,387.74482,488.91842,88.62365,91.55336,37.043964,37.841513,62764.156,62718.867
3.3197984,220.72727,259.86174,480.73679,608.40359,508.92944,387.75692,387.74462,488.9387,88.532097,91.55336,36.994919,37.81312,62760.91,62713.859
3.4197983,219.93557,260.39064,480.47749,608.46015,508.99207,387.7574,387.74441,488.95949,88.440544,91.55336,36.946073,37.784268,62757.594,62708.961
3.5197983,219.14273,260.9187,480.21637,608.51752,509.05555,387.75791,387.74417,488.98085,88.348991,91.55336,36.897325,37.755047,62754.293,62704.156
3.6197984,218.34999,261.44491,479.95347,608.57578,509.11977,387.75842,387.74397,489.00275,88.257439,91.55336,36.84859,37.725481,62751.012,62699.438
3.7197984,217.55817,261.96871,479.68913,608.63471,509.1846,387.75892,387.74377,489.0252,88.165886,91.55336,36.799842,37.695639,62747.762,62694.812
3.8197984,216.76769,262.48955,479.42286,608.69432,509.25005,387.75943,387.74353,489.04816,88.074333,91.55336,36.751047,37.665533,62744.527,62690.277
3.9197984,215.97903,263.00735,479.15548,608.75441,509.31597,387.75998,387.74333,489.07166,87.982773,91.55336,36.702188,37.635193,62741.301,62685.84
4.0197984,215.19221,263.52182,478.88682,608.81497,509.38236,387.76052,387.74309,489.0957,87.89122,91.55336,36.653263,37.604637,62738.059,62681.504
4.1197984,214.40768,264.03322,478.617,608.876,509.44919,387.76106,387.74289,489.12028,87.799667,91.55336,36.604249,37.573865,62734.84,62677.273
4.2197984,213.62499,264.54099,478.34574,608.93745,509.51643,387.7616,387.74265,489.14537,87.708115,91.55336,36.555171,37.542911,62731.594,62673.156
4.3197984,212.84458,265.04558,478.07316,608.99923,509.58411,387.76218,387.74241,489.17101,87.616562,91.55336,36.506,37.511752,62728.352,62669.156
4.4197983,212.06617,265.54673,477.7993,609.06148,509.6522,387.76276,387.74221,489.19712,87.525009,91.55336,36.456758,37.480422,62725.102,62665.27
4.5197983,211.28992,266.04468,477.52427,609.12408,509.72066,387.7633,387.74197,489.22377,87.433456,91.55336,36.407434,37.448907,62721.844,62661.5
4.6197984,210.51567,266.5393,477.24792,609.18701,509.78953,387.76391,387.74173,489.25093,87.341904,91.55336,36.358034,37.417225,62718.57,62657.855
4.7197984,209.7435,267.03077,476.97046,609.25035,509.85877,387.76449,387.74153,489.27856,87.250351,91.55336,36.308558,37.385376,62715.301,62654.332
4.8197984,208.97333,267.51905,476.69184,609.31403,509.92839,387.76506,387.74129,489.30674,87.158798,91.55336,36.259008,37.35336,62712.016,62650.934
4.9197984,208.20546,268.00456,476.41238,609.37798,509.99837,387.76567,387.74105,489.33536,87.067245,91.55336,36.209376,37.321168,62708.766,62647.656
5.0197984,207.43919,268.4867,476.13204,609.44241,510.06877,387.76628,387.74082,489.36449,86.975693,91.55336,36.159693,37.288847,62705.438,62644.508
5.1197984,206.67483,268.96584,475.84977,609.50711,510.1395,387.76686,387.74058,489.39409,86.88414,91.55336,36.109931,37.256358,62702.145,62641.48
5.2197984,205.91251,269.44219,475.56688,609.57214,510.21057,387.76747,387.74038,489.42417,86.79258,91.55336,36.060099,37.223712,62698.84,62638.578
5.3197984,205.15191,269.91555,475.28233,609.63752,510.28202,387.76811,387.74014,489.45472,86.701027,91.55336,36.010204,37.190918,62695.539,62635.805
5.4197983,204.39321,270.38614,474.99745,609.70323,510.35383,387.76872,387.7399,489.48574,86.609474,91.55336,35.960254,37.157988,62692.199,62633.156
5.5197983,203.63638,270.85402,474.71191,609.76922,510.42599,387.76933,387.73966,489.51721,86.517921,91.55336,35.910241,37.12492,62688.867,62630.633
5.6197984,202.88119,271.31896,474.42437,609.83561,510.49849,387.76998,387.73943,489.54915,86.426369,91.55336,35.860158,37.091694,62685.52,62628.23
5.7197984,202.12784,271.78133,474.13628,609.90228,510.57132,387.77059,387.73919,489.58157,86.334816,91.55336,35.810028,37.05835,62682.207,62625.957
5.8197984,201.37613,272.24099,473.84742,609.96928,510.64453,387.77123,387.73895,489.61439,86.243263,91.55336,35.759836,37.024861,62678.82,62623.809
5.9197984,200.62621,272.69807,473.55672,610.03655,510.71804,387.77188,387.73872,489.64769,86.151711,91.55336,35.709585,36.991237,62675.508,62621.781
6.0197984,199.87779,273.15244,473.26603,610.10423,510.79193,387.77249,387.73848,489.6814,86.060158,91.55336,35.659293,36.957502,62672.105,62619.879
6.1197984,199.1312,273.60442,472.97406,610.17225,510.86609,387.77313,387.73824,489.71558,85.968605,91.55336,35.60894,36.923628,62668.754,62618.098
6.2197984,198.38598,274.05367,472.6811,610.24055,510.94062,387.77378,387.738,489.75016,85.877052,91.55336,35.558541,36.889637,62665.348,62616.441
6.3197984,197.64269,274.50081,472.3873,610.30918,511.01546,387.77442,387.73777,489.78516,85.7855,91.55336,35.508084,36.855513,62662.004,62614.906
6.4197983,196.90067,274.94521,472.0924,610.37808,511.0906,387.77507,387.73753,489.82059,85.693939,91.55336,35.457585,36.821276,62658.605,62613.496
6.5197983,196.16023,275.38729,471.797,610.44725,511.16611,387.77574,387.73729,489.85647,85.602386,91.55336,35.407048,36.786936,62655.195,62612.203
6.6197984,195.42142,275.82709,471.50061,610.51663,511.24193,387.77639,387.73705,489.89271,85.510834,91.55336,35.356451,36.752454,62651.805,62611.031
6.7197984,194.68405,276.26457,471.2036,610.58621,511.31809,387.77703,387.73682,489.9294,85.419281,91.55336,35.305831,36.717891,62648.422,62609.977
6.8197984,193.94799,276.69961,470.90493,610.65606,511.39455,387.77768,387.73658,489.96646,85.327728,91.55336,35.255155,36.683196,62645.023,62609.043
6.9197984,193.21347,277.13255,470.60594,610.72618,511.47132,387.77835,387.73634,490.00397,85.236176,91.55336,35.204442,36.648398,62641.621,62608.227
7.0197984,192.48029,277.56317,470.30611,610.79658,511.54843,387.779,387.7361,490.04184,85.144623,91.55336,35.153689,36.613486,62638.188,62607.531
7.1197984,191.74886,277.99198,470.00561,610.86724,511.62587,387.77968,387.73587,490.08013,85.05307,91.55336,35.10289,36.578456,62634.828,62606.949
7.2197984,191.01816,278.41803,469.70401,610.93825,511.70359,387.78035,387.73563,490.11878,84.961517,91.55336,35.052077,36.543355,62631.34,62606.48
7.3197984,190.2891,278.84225,469.40186,611.00952,511.78165,387.781,387.73539,490.15781,84.869965,91.55336,35.001224,36.508146,62627.926,62606.129
7.4197983,189.56144,279.26447,469.09926,611.08107,511.86001,387.78168,387.73515,490.19725,84.778412,91.55336,34.950325,36.472813,62624.469,62605.891
7.5197983,188.83498,279.68454,468.79483,611.15302,511.93861,387.78236,387.73492,490.23709,84.686859,91.55336,34.899393,36.437381,62621.039,62605.766
7.6197984,188.10866,280.10316,468.49002,611.22525,512.01758,387.783,387.73468,490.27727,84.595299,91.55336,34.847438,36.401841,62617.586,62605.754
7.7197984,187.37308,280.52517,468.17895,611.29781,512.09707,387.78368,387.73441,490.31779,84.503746,91.55336,34.793297,36.365773,62613.938,62605.848
7.8197984,186.63083,280.94911,467.86323,611.37099,512.17753,387.78432,387.73417,490.35872,84.412193,91.55336,34.739466,36.329231,62610.105,62606.039
7.9197984,185.88525,281.37394,467.54491,611.44497,512.25895,387.785,387.73393,490.40002,84.320641,91.55336,34.685808,36.292315,62606.266,62606.305
8.0197984,185.1381,281.79871,467.22498,611.51978,512.34127,387.78568,387.73366,490.44169,84.229088,91.55336,34.632258,36.255134,62602.477,62606.637
8.1197984,184.39063,282.22287,466.90433,611.59539,512.42435,387.78636,387.73343,490.48374,84.137535,91.55336,34.578764,36.217727,62598.73,62607.023
8.2197984,183.64316,282.64565,466.5823,611.67169,512.508,387.787,387.73319,490.52616,84.045982,91.55336,34.5253,36.180152,62594.992,62607.477
8.3197984,182.89522,283.06857,466.25982,611.74852,512.59216,387.78768,387.73292,490.56898,83.95443,91.55336,34.471877,36.142329,62591.312,62607.988
8.4197983,182.13393,283.51906,465.95097,611.82576,512.67632,387.78843,387.73271,490.61222,83.862877,91.55336,34.418946,36.116928,62588.113,62608.578
8.5197983,181.3514,284.00286,465.65424,611.90274,512.75899,387.78914,387.73248,490.65582,83.771324,91.55336,34.366898,36.08982,62585.586,62609.285
8.6197984,180.55385,284.50659,465.36321,611.97856,512.83983,387.78985,387.73224,490.6998,83.679771,91.55336,34.315517,36.061231,62583.109,62610.172
8.7197984,179.74524,285.02111,465.07047,612.05295,512.91921,387.7906,387.73204,490.74412,83.588219,91.55336,34.264592,36.031617,62580.434,62611.281
8.8197984,178.93014,285.54217,464.77784,612.12613,512.99778,387.79134,387.73183,490.78878,83.496658,91.55336,34.213974,36.001261,62577.555,62612.617
8.9197984,178.11083,286.06609,464.48438,612.19855,513.07597,387.79212,387.73159,490.83371,83.405106,91.55336,34.163571,35.970386,62574.48,62614.168
9.0197984,177.28947,286.591,464.19022,612.27051,513.15416,387.79287,387.73136,490.87891,83.313553,91.55336,34.113285,35.93909,62571.289,62615.906
9.1197984,176.46692,287.11507,463.89305,612.34246,513.23252,387.79365,387.73115,490.92441,83.222,91.55336,34.06307,35.907464,62568.023,62617.812
9.2197984,175.6446,287.63794,463.59533,612.41448,513.31123,387.79443,387.73092,490.97012,83.130447,91.55336,34.012877,35.875559,62564.711,62619.871
9.3197984,174.82305,288.15886,463.29644,612.48678,513.39027,387.79521,387.73071,491.0161,83.038895,91.55336,33.962687,35.843417,62561.367,62622.062
9.4197983,174.00259,288.67745,462.99633,612.55941,513.46968,387.79599,387.73048,491.06235,82.947342,91.55336,33.912479,35.811065,62558.0,62624.375
9.5197983,173.18368,289.19359,462.69495,612.63238,513.5495,387.7968,387.73027,491.10884,82.855789,91.55336,33.86224,35.778518,62554.637,62626.793
9.6197984,172.36634,289.70698,462.39263,612.70569,513.62973,387.79758,387.73003,491.15557,82.764236,91.55336,33.811976,35.745809,62551.289,62629.309
9.7197984,171.5506,290.21747,462.08923,612.77934,513.71036,387.79839,387.72983,491.20256,82.672684,91.55336,33.761672,35.712941,62547.887,62631.906
9.8197984,170.73688,290.72538,461.78566,612.85339,513.79144,387.79921,387.72959,491.2498,82.581131,91.55336,33.711328,35.679922,62544.488,62634.594
9.9197984,169.9248,291.23024,461.4801,612.92786,513.87285,387.80002,387.72939,491.2973,82.489578,91.55336,33.660938,35.64675,62541.098,62637.367
10.019798,169.11462,291.73234,461.17366,613.00259,513.95471,387.80084,387.72915,491.34505,82.398026,91.55336,33.610507,35.613435,62537.703,62640.223
10.119798,168.30609,292.23142,460.86574,613.07766,514.0369,387.80168,387.72895,491.39303,82.306465,91.55336,33.560028,35.579979,62534.297,62643.156
10.219798,167.49974,292.72811,460.55752,613.15308,514.11953,387.8025,387.72871,491.44128,82.214912,91.55336,33.509508,35.546388,62530.945,62646.164
10.319798,166.69501,293.22188,460.24867,613.22876,514.20251,387.80334,387.72851,491.48977,82.12336,91.55336,33.458953,35.512677,62527.496,62649.246
10.419798,165.89181,293.71265,459.93779,613.30478,514.28585,387.80419,387.72827,491.53853,82.031807,91.55336,33.408358,35.478839,62524.086,62652.398
10.519798,165.09076,294.20113,459.62736,613.38114,514.36957,387.80501,387.72807,491.58752,81.940254,91.55336,33.357724,35.444874,62520.66,62655.625
10.619798,164.29138,294.68692,459.31554,613.45791,514.45367,387.80585,387.72783,491.63679,81.848701,91.55336,33.307048,35.410778,62517.242,62658.918
10.719798,163.49358,295.16994,459.0022,613.53495,514.5381,387.8067,387.72763,491.6863,81.757149,91.55336,33.256338,35.376564,62513.809,62662.277
10.819798,162.69783,295.65077,458.68909,613.61233,514.6229,387.80755,387.72739,491.73604,81.665596,91.55336,33.205587,35.342226,62510.398,62665.703
10.919798,161.90318,296.12851,458.37317,613.68998,514.70805,387.8084,387.72719,491.78606,81.574043,91.55336,33.154807,35.307777,62506.957,62669.199
11.019798,161.11031,296.60389,458.05778,613.76804,514.79357,387.80924,387.72695,491.83634,81.482491,91.55336,33.103996,35.273226,62503.484,62672.754
11.119798,160.31929,297.07703,457.74165,613.84637,514.87942,387.81013,387.72675,491.88687,81.390938,91.55336,33.053155,35.238558,62500.043,62676.375
11.219798,159.52974,297.54762,457.42429,613.9251,514.96568,387.81097,387.72654,491.93763,81.299385,91.55336,33.002279,35.203777,62496.594,62680.059
11.319798,158.74196,298.01597,457.1065,614.00411,515.05222,387.81182,387.7263,491.98866,81.207825,91.55336,32.951368,35.168884,62493.16,62683.805
11.419798,157.95548,298.48171,456.78773,614.08346,515.13916,387.81267,387.7261,492.03993,81.116272,91.55336,32.900436,35.133897,62489.66,62687.605
11.519798,157.16327,298.94884,456.46395,614.16307,515.22654,387.81355,387.72586,492.09147,81.024719,91.55336,32.846576,35.098555,62486.078,62691.469
11.619798,156.36369,299.41802,456.1358,614.2433,515.31481,387.8144,387.72566,492.14325,80.933167,91.55336,32.792912,35.062785,62482.27,62695.375
11.719798,155.56038,299.88834,455.8046,614.32421,515.40409,387.81525,387.72542,492.1953,80.841614,91.55336,32.739409,35.026618,62478.418,62699.312
11.819798,154.75528,300.3589,455.47141,614.40606,515.49435,387.81609,387.72519,492.24759,80.750061,91.55336,32.68601,34.990146,62474.633,62703.258
11.919798,153.94933,300.8286,455.13659,614.48893,515.58543,387.81694,387.72498,492.30018,80.658508,91.55336,32.632678,34.953446,62470.883,62707.215
12.019798,153.14317,301.29687,454.80144,614.57262,515.67722,387.81782,387.72475,492.35301,80.566956,91.55336,32.579397,34.916583,62467.086,62711.18
12.119798,152.33756,301.76356,454.46462,614.65705,515.76962,387.81867,387.72451,492.40614,80.475403,91.55336,32.526129,34.879543,62463.32,62715.156
12.219798,151.53275,302.22836,454.12658,614.74202,515.8626,387.81952,387.7243,492.45958,80.38385,91.55336,32.472874,34.842373,62459.598,62719.145
12.319798,150.72911,302.69123,453.78838,614.82754,515.95601,387.8204,387.72407,492.51333,80.292297,91.55336,32.419626,34.805101,62455.898,62723.152
12.419798,149.92695,303.15232,453.44883,614.91353,516.04991,387.82125,387.72386,492.56734,80.200745,91.55336,32.366364,34.767678,62452.227,62727.188
12.519798,149.12577,303.61098,453.10866,614.99993,516.14417,387.82213,387.72363,492.62166,80.109184,91.55336,32.313097,34.730166,62448.492,62731.25
12.619798,148.32609,304.06765,452.767,615.08667,516.23888,387.82301,387.72339,492.67626,80.017632,91.55336,32.259829,34.692561,62444.852,62735.348
12.719798,147.5058,304.56919,452.44906,615.17381,516.33352,387.82396,387.72322,492.73122,79.926079,91.583954,32.20709,34.68349,62441.695,62739.48
12.819798,146.61852,305.18541,452.17902,615.25994,516.42412,387.82494,387.72308,492.78646,79.834526,91.627663,32.156537,34.678032,62441.066,62743.711
12.919798,145.68114,305.86773,451.92407,615.34261,516.50845,387.82593,387.72291,492.842,79.742973,91.671371,32.107712,34.666365,62440.93,62748.223
13.019798,144.7087,306.5863,451.67117,615.42053,516.58769,387.82694,387.72278,492.89771,79.651421,91.71508,32.060104,34.651045,62440.059,62753.152
13.119798,143.71336,307.32541,451.41635,615.49425,516.66382,387.82796,387.72261,492.95356,79.559868,91.758789,32.013304,34.633419,62438.383,62758.523
13.219798,142.70241,308.07487,451.15387,615.56505,516.73848,387.82898,387.72247,493.00951,79.468315,91.802498,31.967026,34.614269,62436.148,62764.289
13.319798,141.68265,308.8302,450.88942,615.63436,516.81274,387.83003,387.7223,493.06549,79.376762,91.846207,31.921082,34.594093,62433.508,62770.375
13.419798,140.65747,309.58769,450.62196,615.70312,516.88727,387.83112,387.72213,493.12144,79.28521,91.889923,31.87535,34.573206,62430.664,62776.707
13.519798,139.62947,310.34521,450.35161,615.77189,516.96235,387.8322,387.722,493.17742,79.193657,91.933632,31.829741,34.551791,62427.719,62783.227
13.619798,138.60076,311.10182,450.07977,615.84113,517.03813,387.83329,387.72183,493.23337,79.102104,91.977341,31.784176,34.529923,62424.727,62789.883
13.719798,137.57134,311.85566,449.8045,615.91092,517.11463,387.8344,387.72169,493.28935,79.010544,92.021049,31.738653,34.507773,62421.672,62796.637
13.819798,136.54333,312.60744,449.52834,615.98131,517.19187,387.83552,387.72152,493.34534,78.918991,92.064758,31.69311,34.485302,62418.652,62803.461
13.919798,135.5165,313.35613,449.25049,616.05238,517.26973,387.83668,387.72135,493.40135,78.827438,92.108467,31.64755,34.462603,62415.637,62810.344
14.019798,134.49131,314.10175,448.9711,616.12406,517.34823,387.83783,387.72122,493.45737,78.735886,92.152176,31.60195,34.43967,62412.633,62817.266
14.119798,133.46797,314.84418,448.69051,616.19629,517.4273,387.83902,387.72105,493.51342,78.644333,92.195885,31.556325,34.416571,62409.641,62824.223
14.219798,132.44674,315.58345,448.40923,616.26906,517.50688,387.84017,387.72088,493.56951,78.55278,92.239594,31.510656,34.393282,62406.672,62831.211
14.319798,131.42715,316.3191,448.1257,616.3423,517.58704,387.84136,387.72074,493.62566,78.461227,92.283302,31.464942,34.369821,62403.664,62838.223
14.419798,130.40686,317.05331,447.84052,616.41602,517.66774,387.84254,387.72057,493.68184,78.369675,92.327011,31.41705,34.346099,62400.695,62845.262
14.519798,129.37162,317.79231,447.54423,616.49014,517.74946,387.84376,387.7204,493.7381,78.278122,92.37072,31.366209,34.321438,62397.355,62852.312
14.619798,128.32586,318.53424,447.2423,616.56528,517.83278,387.84495,387.72024,493.79442,78.186569,92.414429,31.315686,34.295995,62393.645,62859.352
14.719798,127.27374,319.27706,446.93342,616.64171,517.91785,387.84614,387.72007,493.85081,78.095016,92.458138,31.265359,34.269918,62389.934,62866.34
14.819798,126.21914,320.02026,446.62251,616.7197,518.00459,387.84736,387.7199,493.9073,78.003464,92.501854,31.215134,34.243303,62386.32,62873.262
14.919798,125.16271,320.7617,446.30981,616.79911,518.09272,387.84858,387.71969,493.96389,77.911911,92.545563,31.165005,34.216414,62382.68,62880.102
15.019798,124.10614,321.50114,445.99354,616.87988,518.182,387.84983,387.71952,494.02066,77.820351,92.589272,31.114898,34.189176,62379.133,62886.863
15.119798,123.0492,322.24171,445.67754,616.96181,518.27226,387.85105,387.71935,494.07759,77.728798,92.63298,31.064827,34.161431,62375.707,62893.551
15.219798,121.9703,323.02376,445.38148,617.04447,518.36253,387.85238,387.71922,494.13469,77.637245,92.676689,31.015267,34.151836,62373.039,62900.184
15.319798,120.86056,323.85216,445.10122,617.12687,518.45072,387.85366,387.71908,494.19196,77.545692,92.720398,30.96654,34.138851,62371.301,62906.824
15.419798,119.72764,324.70677,444.82384,617.20764,518.53638,387.85499,387.71895,494.24944,77.45414,92.764107,30.918443,34.123447,62369.531,62913.574
15.519798,118.57878,325.57649,444.54472,617.28658,518.62027,387.85634,387.71881,494.30701,77.362587,92.807816,30.870783,34.106365,62367.391,62920.477
15.619798,117.41879,326.45389,444.26411,617.3641,518.70331,387.85767,387.71864,494.36473,77.271034,92.851524,30.823463,34.088182,62364.832,62927.539
15.719798,116.25229,327.3351,443.97823,617.4408,518.78625,387.85902,387.71851,494.42254,77.179482,92.895233,30.776324,34.069067,62362.09,62934.746
15.819798,115.08177,328.21685,443.6903,617.51723,518.86953,387.86041,387.71837,494.48042,77.087929,92.938942,30.729322,34.049305,62359.09,62942.035
15.919798,113.90949,329.09754,443.39953,617.59399,518.95348,387.8618,387.7182,494.53837,76.996376,92.982651,30.682397,34.029028,62356.012,62949.387
16.019798,112.73716,329.97607,443.10681,617.67124,519.03822,387.86319,387.71807,494.59639,76.904823,93.02636,30.635502,34.008299,62352.867,62956.785
16.119798,111.56546,330.85128,442.8108,617.74909,519.1237,387.86458,387.71793,494.65451,76.813271,93.070068,30.588612,33.987202,62349.711,62964.199
16.219798,110.39558,331.72308,442.51402,617.82769,519.21,387.86601,387.71776,494.71269,76.72171,93.113785,30.541713,33.965794,62346.559,62971.602
16.319798,109.22761,332.59073,442.21416,617.90704,519.29704,387.86743,387.71762,494.77102,76.630157,93.157494,30.494783,33.944093,62343.406,62978.996
16.419798,108.06213,333.45431,441.9132,617.98706,519.38487,387.86889,387.71749,494.82941,76.538605,93.201202,30.447816,33.922113,62340.211,62986.371
16.519798,106.89949,334.31374,441.61107,618.06776,519.47337,387.87035,387.71732,494.88793,76.447052,93.244911,30.400809,33.899905,62337.059,62993.723
16.619798,105.73474,335.17054,441.30482,618.14914,519.56248,387.87177,387.71718,494.94656,76.355499,93.28862,30.35068,33.877388,62333.855,63001.039
16.719798,104.54659,336.03589,440.98279,618.23134,519.65302,387.87323,387.71701,495.00532,76.263947,93.332329,30.295732,33.853675,62330.047,63008.32
16.819798,103.34088,336.90858,440.65192,618.31495,519.74599,387.87465,387.71684,495.06419,76.172394,93.376038,30.241145,33.828807,62325.828,63015.539
16.919798,102.12295,337.78484,440.31104,618.40061,519.84165,387.87611,387.71667,495.12326,76.080841,93.419746,30.186802,33.803002,62321.516,63022.625
17.019798,100.89842,338.66343,439.96744,618.48857,519.93985,387.87757,387.71647,495.18246,75.989288,93.463455,30.132633,33.776452,62317.242,63029.559
17.119798,99.669413,339.54157,439.61808,618.57876,520.04025,387.87906,387.7163,495.2419,75.897736,93.507164,30.078573,33.749286,62313.055,63036.324
17.219798,98.438666,340.41841,439.26653,618.67099,520.14252,387.88052,387.71613,495.30158,75.806183,93.550873,30.024598,33.721656,62309.004,63042.91
17.319798,97.207351,341.29268,438.91142,618.76492,520.24634,387.88201,387.71596,495.36153,75.71463,93.594582,29.970673,33.693625,62304.984,63049.34
17.419798,95.976403,342.16357,438.55348,618.8602,520.35149,387.8835,387.71576,495.42175,75.62307,93.63829,29.916781,33.665271,62301.016,63055.625
17.519798,94.747594,343.03158,438.19482,618.95671,520.4578,387.88503,387.71559,495.48228,75.531517,93.681999,29.862905,33.636598,62297.117,63061.777
17.619798,93.520819,343.89577,437.83408,619.05423,520.56508,387.88652,387.71542,495.54315,75.439964,93.725716,29.809039,33.607686,62293.324,63067.828
17.719798,92.295879,344.75542,437.47079,619.1527,520.67322,387.88805,387.71522,495.60428,75.348412,93.769424,29.755181,33.578564,62289.438,63073.762
17.819798,91.07386,345.61125,437.10712,619.25191,520.78213,387.88957,387.71505,495.66579,75.256859,93.813133,29.70132,33.549234,62285.598,63079.637
17.919798,89.854872,346.46306,436.74176,619.35194,520.89176,387.89113,387.71488,495.72764,75.165306,93.856842,29.647451,33.519682,62281.758,63085.414
18.019798,88.638223,347.31011,436.37541,619.45258,521.00203,387.89266,387.71467,495.78983,75.073753,93.900551,29.593589,33.490021,62277.863,63091.152
18.119798,87.424986,348.15346,436.00814,619.55377,521.11291,387.89422,387.7145,495.85232,74.982201,93.94426,29.539718,33.460158,62274.012,63096.82
